MovieID,Title,Genres,Directors,Cast,Runtimes,Production_companies
3584,Breathless (1983),Action|Drama|Romance|Thriller,Jim McBride,"Richard Gere, Valérie Kaprisky, Art Metrano, John P. Ryan, William Tepper",100,"Breathless Associates, Cinema '84, Miko Productions"
3585,"Great Locomotive Chase, The (1956)",Adventure|War,Francis D. Lyon,"Fess Parker, Jeffrey Hunter, Jeff York, John Lupton, Eddie Firestone",85,Walt Disney Productions
3586,"Idolmaker, The (1980)",Drama,Taylor Hackford,"Ray Sharkey, Tovah Feldshuh, Peter Gallagher, Paul Land, Joe Pantoliano",117,"Kirkwood, Koch Company"
3587,Inferno (1980),Horror,Dario Argento,"Leigh McCloskey, Irene Miracle, Eleonora Giorgi, Daria Nicolodi, Sacha Pitoëff",106,Produzioni Intersound
3588,"King of Marvin Gardens, The (1972)",Crime|Drama,Bob Rafelson,"Jack Nicholson, Bruce Dern, Ellen Burstyn, Julia Anne Robinson, Scatman Crothers",103,"BBS Productions, Columbia Pictures"
3589,"Kill, Baby... Kill! (Operazione Paura) (1966)",Horror,Mario Bava,"Giacomo Rossi Stuart, Erika Blanc, Fabienne Dali, Piero Lulli, Luciano Catenacci",85,F.U.L. Films
3590,"Lords of Flatbush, The (1974)",Comedy,"Martin Davidson, Stephen Verona","Perry King, Sylvester Stallone, Henry Winkler, Paul Mace, Susan Blakely",86,Ebbets Field
3591,Mr. Mom (1983),Comedy|Drama,Stan Dragoti,"Michael Keaton, Teri Garr, Frederick Koehler, Taliesin Jaffe, Courtney White",91,Sherwood Productions
3592,Time Masters (Les Maîtres du Temps) (1982),Animation|Sci-Fi,René Laloux,"Jean Valmont, Michel Elias, Frédéric Legros, Yves-Marie Maurin, Monique Thierry",78,"Télécip, TF1 Films Production, Westdeutscher Rundfunk (WDR), Südwestfunk (SWF), Société Suisse de Radiodiffusion et Télévision (SSR), British Broadcasting Corporation (BBC), Pannónia Filmstúdió, Hungarofilm"
3593,Battlefield Earth (2000),Action|Sci-Fi,Roger Christian,"John Travolta, Barry Pepper, Forest Whitaker, Kim Coates, Sabine Karsenti",117,"Morgan Creek Entertainment, Franchise Pictures, JTP Films, Battlefield Productions"
3594,Center Stage (2000),Drama,Nicholas Hytner,"Amanda Schull, Christine Dunham, Stephen Stout, Maryann Plunkett, Laura Hicks",115,"Columbia Pictures, Laurence Mark Productions"
3595,Held Up (2000),Comedy,Steve Rash,"Jamie Foxx, Nia Long, Barry Corbin, John Cullum, Jake Busey",89,"Minds Eye Entertainment, Original Film, Trimark Pictures"
3596,Screwed (2000),Comedy,"Scott Alexander, Larry Karaszewski","Norm MacDonald, Dave Chappelle, Elaine Stritch, Danny DeVito, Daniel Benzali",81,"Universal Pictures, Robert Simonds Productions"
3597,Whipped (2000),Comedy,Peter M. Cohen,"Amanda Peet, Brian Van Holt, Jonathan Abrahams, Zorie Barber, Judah Domke",82,Hi-Rez Films
3598,Hamlet (2000),Drama,Michael Almereyda,"Ethan Hawke, Kyle MacLachlan, Diane Venora, Sam Shepard, Bill Murray",112,"double A Films, Polyphony Digital"
3599,Anchors Aweigh (1945),Comedy|Musical,"George Sidney, Joseph Barbera, William Hanna","Frank Sinatra, Kathryn Grayson, Gene Kelly, José Iturbi, Dean Stockwell",140,Metro-Goldwyn-Mayer (MGM)
3600,Blue Hawaii (1961),Comedy|Musical,Norman Taurog,"Elvis Presley, Joan Blackman, Angela Lansbury, Nancy Walters, Roland Winters",102,Hal Wallis Productions
3601,"Castaway Cowboy, The (1974)",Comedy|Western,Vincent McEveety,"James Garner, Vera Miles, Robert Culp, Eric Shea, Elizabeth Smith",91,Walt Disney Productions
3602,G. I. Blues (1960),Musical,Norman Taurog,"Elvis Presley, Juliet Prowse, Robert Ivers, James Douglas, Letícia Román",104,Hal Wallis Productions
3603,"Gay Deceivers, The (1969)",Comedy,Bruce Kessler,"Kevin Coughlin, Brooke Bundy, Lawrence P. Casey, Jo Ann Harris, Michael Greer",97,Fanfare Films
3604,Gypsy (1962),Musical,Mervyn LeRoy,"Rosalind Russell, Natalie Wood, Karl Malden, Paul Wallace, Betty Bruce",143,Mervyn LeRoy Productions Inc.
3605,King Creole (1958),Drama|Musical,Michael Curtiz,"Elvis Presley, Carolyn Jones, Walter Matthau, Dolores Hart, Dean Jagger",116,Wallis-Hazen
3606,On the Town (1949),Musical,"Stanley Donen, Gene Kelly","Gene Kelly, Frank Sinatra, Betty Garrett, Ann Miller, Jules Munshin",98,Metro-Goldwyn-Mayer (MGM)
3607,One Little Indian (1973),Comedy|Drama|Western,Bernard McEveety,"James Garner, Vera Miles, Pat Hingle, Morgan Woodward, John Doucette",90,Walt Disney Productions
3608,Pee-wee's Big Adventure (1985),Comedy,Tim Burton,"Paul Reubens, Elizabeth Daily, Mark Holton, Diane Salinger, Judd Omen",91,"Warner Bros., Aspen Film Society"
3609,Regret to Inform (1998),Documentary,Barbara Sonneborn,"Xuan Ngoc Nguyen, Barbara Sonneborn",72,Sun Fountain Productions
3610,Roustabout (1964),Musical,John Rich,"Elvis Presley, Barbara Stanwyck, Joan Freeman, Leif Erickson, Sue Ane Langdon",101,Wallis-Hazen
3612,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance,Bryan Forbes,"Sherrie Hewson, John Turner, Rosalind Ayres, Keith Skinner, Polly Williams",146,Paradine Co-Productions
3614,Honeymoon in Vegas (1992),Comedy|Romance,Andrew Bergman,"James Caan, Nicolas Cage, Sarah Jessica Parker, Pat Morita, Johnny Williams",96,"Castle Rock Entertainment, New Line Cinema"
3615,Dinosaur (2000),Animation|Children's,"Eric Leighton, Ralph Zondag","Alfre Woodard, Ossie Davis, Max Casella, Hayden Panettiere, D.B. Sweeney",82,"Walt Disney Pictures, The Secret Lab, Walt Disney Animation Studios"
3616,Loser (2000),Comedy|Romance,Amy Heckerling,"Jason Biggs, Mena Suvari, Zak Orth, Thomas Sadoski, Jimmi Simpson",98,"Branti Film Productions, Cockamamie"
3617,Road Trip (2000),Comedy,Todd Phillips,"Breckin Meyer, Seann William Scott, Amy Smart, Paulo Costanzo, DJ Qualls",93,"Dreamworks Pictures, The Montecito Picture Company"
3618,Small Time Crooks (2000),Comedy,Woody Allen,"Woody Allen, Carolyn Saxon, Tracey Ullman, Michael Rapaport, Tony Darrow",94,"Dreamworks Pictures, Sweetland Films, Magnolia Productions"
3619,"Hollywood Knights, The (1980)",Comedy,Floyd Mutrux,"Julius Averitt, Steve Ballard, Phil Berle, Mike Binder, Herbert Bress",91,"PolyGram Filmed Entertainment, Casablanca Filmworks"
3620,"Myth of Fingerprints, The (1997)",Comedy|Drama,Bart Freundlich,"Randee Allen, Arija Bareikis, Justin Barreto, Chris Bauer, Nicholas Bourgeois",93,"Eureka Pictures, Good Machine"
3621,Possession (1981),Drama|Horror,Andrzej Zulawski,"Isabelle Adjani, Sam Neill, Margit Carstensen, Heinz Bennent, Johanna Hofer",124,"Gaumont, Oliane Productions, Marianne Productions, Soma Film Produktion"
3622,"Twelve Chairs, The (1970)",Comedy,Mel Brooks,"Ron Moody, Frank Langella, Dom DeLuise, Andréas Voutsinas, Diana Coupland",94,"Crossbow Productions, The Twelve Chairs Company, Twelve Chairs Company"
3624,Shanghai Noon (2000),Action,Tom Dey,"Jackie Chan, Owen Wilson, Lucy Liu, Brandon Merrill, Roger Yuan",110,"Touchstone Pictures, Spyglass Entertainment, Roger Birnbaum Productions, Jackie Chan Films Limited, Prosperity Pictures"
3625,Better Living Through Circuitry (1999),Documentary,Jon Reiss,"Moby, Lord T. Byron, McGuinnes, Lady Galore, Shai De La Luna",85,Cleopatra Pictures
3626,8 1/2 Women (1999),Comedy,Peter Greenaway,"John Standing, Matthew Delamere, Vivian Wu, Annie Shizuka Inoh, Barbara Sarafian",118,"Woodline Productions, Movie Masters, Delux Productions, Continent Film GmbH (I), Kasander & Wigman Productions"
3627,Carnival of Souls (1962),Horror|Thriller,Herk Harvey,"Candace Hilligoss, Frances Feist, Sidney Berger, Art Ellison, Stan Levitt",78,"Harcourt Productions, Centron Corporation"
3628,Flying Tigers (1942),Action|Drama|War,David Miller,"John Wayne, John Carroll, Anna Lee, Paul Kelly, Gordon Jones",102,Republic Pictures
3629,"Gold Rush, The (1925)",Comedy,Charles Chaplin,"Charles Chaplin, Mack Swain, Tom Murray, Henry Bergman, Malcolm Waite",95,Charles Chaplin Productions
3631,It's in the Water (1998),Comedy,Hayley Easton Street,"Hiftu Quasem, Natalie Mitson, Tashani Bent, India Jean-Jacques, Chloe Marshall",86,StudioCanal
3632,Monsieur Verdoux (1947),Comedy,Charles Chaplin,"Charles Chaplin, Mady Correll, Allison Roddan, Robert Lewis, Audrey Betz",124,Charles Chaplin Productions
3633,On Her Majesty's Secret Service (1969),Action,Peter R. Hunt,"George Lazenby, Diana Rigg, Telly Savalas, Gabriele Ferzetti, Ilse Steppat",142,Eon Productions
3634,Seven Days in May (1964),Thriller,John Frankenheimer,"Burt Lancaster, Kirk Douglas, Fredric March, Ava Gardner, Edmond O'Brien",118,"John Frankenheimer Productions Inc., Joel Productions, Seven Arts Productions, Cayuga Productions, Polyphony Digital"
3635,"Spy Who Loved Me, The (1977)",Action,Lewis Gilbert,"Roger Moore, Barbara Bach, Curd Jürgens, Richard Kiel, Caroline Munro",125,Eon Productions
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama,Patrice Chéreau,"Pascal Greggory, Valeria Bruni Tedeschi, Charles Berling, Jean-Louis Trintignant, Bruno Todeschini",122,"Téléma, Canal+, France 2 Cinéma, France 3 Cinéma, Azor Films, Centre national du cinéma et de l'image animée (CNC), Société des Producteurs de Cinéma et de Télévision (Procirep)"
3637,Vagabond (Sans toit ni loi) (1985),Drama,Agnès Varda,"Sandrine Bonnaire, Setti Ramdane, Francis Balchère, Jean-Louis Perletti, Urbain Causse",105,"Ciné-tamaris, Films A2, Ministère de la Culture, Film4, Centre Méditerranéen de Création Cinématographique"
3638,Moonraker (1979),Action|Romance|Sci-Fi,Lewis Gilbert,"Roger Moore, Lois Chiles, Michael Lonsdale, Richard Kiel, Corinne Cléry",126,"Les Productions Artistes Associés, Eon Productions"
3639,"Man with the Golden Gun, The (1974)",Action,Guy Hamilton,"Roger Moore, Christopher Lee, Britt Ekland, Maud Adams, Hervé Villechaize",125,Eon Productions
3640,"King in New York, A (1957)",Comedy|Drama,Charles Chaplin,"Charles Chaplin, Maxine Audley, Jerry Desmonde, Oliver Johnston, Dawn Addams",110,Attica Film Company
3641,"Woman of Paris, A (1923)",Drama,Charles Chaplin,"Edna Purviance, Clarence Geldert, Carl Miller, Lydia Knott, Charles K. French",82,Charles Chaplin Productions
3642,In Old California (1942),Western,William C. McGann,"John Wayne, Binnie Barnes, Albert Dekker, Helen Parrish, Patsy Kelly",88,Republic Pictures
3643,"Fighting Seabees, The (1944)",Action|Drama|War,Edward Ludwig,"John Wayne, Susan Hayward, Dennis O'Keefe, William Frawley, Leonid Kinskey",100,Republic Pictures
3644,Dark Command (1940),Western,Raoul Walsh,"Claire Trevor, John Wayne, Walter Pidgeon, Roy Rogers, George 'Gabby' Hayes",94,Republic Pictures
3645,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Drama,Agnès Varda,"Corinne Marchand, Antoine Bourseiller, Dominique Davray, Dorothée Blanck, Michel Legrand",90,"Ciné-tamaris, Rome Paris Films"
3646,Big Momma's House (2000),Comedy,Raja Gosnell,"Martin Lawrence, Nia Long, Paul Giamatti, Jascha Washington, Terrence Howard",99,"Twentieth Century Fox, Regency Enterprises, New Regency Productions, Runteldat Entertainment, Friendly Productions, Taurus Film, Nina Saxon Film Design"
3647,Running Free (2000),Drama,Sergei Bodrov,"Chase Moore, Maria Geelbooi, Arie Verveen, Jan Decleir, Graham Clarke",81,"Columbia Pictures, Moonlighting Films, Reperage"
3648,"Abominable Snowman, The (1957)",Horror|Sci-Fi,Val Guest,"Forrest Tucker, Peter Cushing, Maureen Connell, Richard Wattis, Robert Brown",91,"Clarion Films, Hammer Films"
3649,American Gigolo (1980),Drama,Paul Schrader,"Richard Gere, Lauren Hutton, Hector Elizondo, Nina van Pallandt, Bill Duke",117,"Paramount Pictures, Freddie Fields Productions"
3650,Anguish (Angustia) (1986),Horror,Bigas Luna,"Zelda Rubinstein, Michael Lerner, Talia Paul, Àngel Jové, Clara Pastor",86,"Samba P.C., Luna Films, Ramaco Anstalt"
3651,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",Horror,Vicente Aranda,"Simón Andreu, Maribel Martín, Alexandra Bastedo, Dean Selmier, Ángel Lombarte",102,Morgana Films
3652,City of the Living Dead (Paura nella città dei morti viventi) (1980),Horror,Lucio Fulci,"Christopher George, Catriona MacColl, Carlo De Mejo, Antonella Interlenghi, Giovanni Lombardo Radice",93,"Dania Film, Medusa Distribuzione, National Cinematografica"
3653,"Endless Summer, The (1966)",Documentary,Bruce Brown,"Michael Hynson, Robert August, Lord James Blears, Bruce Brown, Terence Bullen",95,Bruce Brown Films
3654,"Guns of Navarone, The (1961)",Action|Drama|War,J. Lee Thompson,"Gregory Peck, David Niven, Anthony Quinn, Stanley Baker, Anthony Quayle",158,Highroad Productions
3655,Blow-Out (La Grande Bouffe) (1973),Drama,Marco Ferreri,"Marcello Mastroianni, Michel Piccoli, Philippe Noiret, Ugo Tognazzi, Andréa Ferréol",130,"Films 66, Mara Films, Capitolina Produzioni Cinematografiche"
3656,Lured (1947),Crime,Douglas Sirk,"George Sanders, Lucille Ball, Charles Coburn, Boris Karloff, Cedric Hardwicke",102,Hunt Stromberg Productions
3657,Pandora and the Flying Dutchman (1951),Drama,Albert Lewin,"James Mason, Ava Gardner, Nigel Patrick, Sheila Sim, Harold Warrender",124,"Dorkay Productions, Romulus Films"
3658,Quatermass and the Pit (1967),Sci-Fi,Roy Ward Baker,"James Donald, Andrew Keir, Barbara Shelley, Julian Glover, Duncan Lamont",97,Hammer Films
3659,Quatermass II (1957),Sci-Fi|Thriller,Val Guest,"Brian Donlevy, John Longden, Sidney James, Bryan Forbes, William Franklyn",85,Hammer Films
3660,Puppet Master (1989),Horror|Sci-Fi|Thriller,David Schmoeller,"Paul Le Mat, William Hickey, Irene Miracle, Jimmie F. Skaggs, Robin Frates",90,"Full Moon Entertainment, Empire Pictures"
3661,Puppet Master II (1990),Horror|Sci-Fi|Thriller,David Allen,"Elizabeth Maclellan, Collin Bernsen, Steve Welles, Greg Webb, Charlie Spradling",88,Full Moon Entertainment
3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,David DeCoteau,"Guy Rolfe, Richard Lynch, Ian Abercrombie, Kristopher Logan, Aron Eisenberg",82,Full Moon Entertainment
3665,Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller,David DeCoteau,"George Peck, Emily Harrison, Josh Green, Michael Guerin, Michael Sollenberger",78,Full Moon Entertainment
3666,Retro Puppetmaster (1999),Horror|Sci-Fi|Thriller,David DeCoteau,"Greg Sestero, Brigitta Dau, Stephen Blackehart, Jack Donner, Guy Rolfe",80,"Full Moon Entertainment, The Kushner-Locke Company"
3667,Rent-A-Cop (1988),Action|Comedy,Jerry London,"Burt Reynolds, Liza Minnelli, James Remar, Richard Masur, Dionne Warwick",96,"Kings Road Entertainment, Zealcorp Productions Limited"
3669,Stay Tuned (1992),Comedy,Peter Hyams,"John Ritter, Pam Dawber, Jeffrey Jones, David Tom, Heather McComb",88,Morgan Creek Entertainment
3670,"Story of G.I. Joe, The (1945)",War,William A. Wellman,"Burgess Meredith, Robert Mitchum, Freddie Steele, Wally Cassell, Jimmy Lloyd",108,Lester Cowan Productions
3671,Blazing Saddles (1974),Comedy|Western,Mel Brooks,"Cleavon Little, Gene Wilder, Slim Pickens, Harvey Korman, Madeline Kahn",93,"Crossbow Productions, Warner Bros."
3672,Benji (1974),Adventure|Children's,Joe Camp,"Patsy Garrett, Allen Fiuzat, Cynthia Smith, Peter Breck, Frances Bavier",86,Mulberry Square Productions
3673,Benji the Hunted (1987),Adventure|Children's,Joe Camp,"Benjean, Frank Inn, Red Steagall, Nancy Francis, Joe Camp",88,"Walt Disney Pictures, Silver Screen Partners III, Embark Production, Millenium Productions, Mulberry Square Productions"
3674,For the Love of Benji (1977),Adventure|Children's,Joe Camp,"Benjean, Art Vasil, Allen Fiuzat, Patsy Garrett, Cynthia Smith",85,Mulberry Square Productions
3675,White Christmas (1954),Musical,Michael Curtiz,"Bing Crosby, Danny Kaye, Rosemary Clooney, Vera-Ellen, Dean Jagger",120,Paramount Pictures
3676,Eraserhead (1977),Drama|Horror,David Lynch,"Jack Nance, Charlotte Stewart, Allen Joseph, Jeanne Bates, Judith Roberts",89,"American Film Institute, Libra Films"
3677,Baraka (1992),Documentary,Ron Fricke,Patrick Disanto,96,Magidson Films
3678,"Man with the Golden Arm, The (1955)",Drama,Otto Preminger,"Frank Sinatra, Eleanor Parker, Kim Novak, Arnold Stang, Darren McGavin",119,Otto Preminger Films
3679,"Decline of Western Civilization, The (1981)",Documentary,Penelope Spheeris,"Eugene Tatu, Alice Bag Band, Black Flag, Catholic Discipline, Circle Jerks",100,Spheeris Films
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,Penelope Spheeris,"Steven Tyler, Joe Perry, Alice Cooper, Gene Simmons, Paul Stanley",93,I.R.S. World Media
3681,For a Few Dollars More (1965),Western,Sergio Leone,"Clint Eastwood, Lee Van Cleef, Gian Maria Volontè, Mara Krupp, Luigi Pistilli",132,"Produzioni Europee Associate (PEA), Arturo González Producciones Cinematográficas, Constantin Film"
3683,Blood Simple (1984),Drama|Film-Noir,"Joel Coen, Ethan Coen","John Getz, Frances McDormand, Dan Hedaya, M. Emmet Walsh, Samm-Art Williams",99,"River Road Productions, Foxton Entertainment"
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,Steve Kloves,"Jeff Bridges, Michelle Pfeiffer, Beau Bridges, Ellie Raab, Xander Berkeley",114,"Gladden Entertainment, Mirage, TOBIS Film"
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,John Huston,"Jack Nicholson, Kathleen Turner, Robert Loggia, John Randolph, William Hickey",130,ABC Motion Pictures
3686,Flatliners (1990),Thriller,Joel Schumacher,"Kiefer Sutherland, Julia Roberts, Kevin Bacon, William Baldwin, Oliver Platt",115,"Columbia Pictures, Stonebridge Entertainment"
3688,Porky's (1981),Comedy,Bob Clark,"Dan Monahan, Mark Herrier, Wyatt Knight, Roger Wilson, Cyril O'Reilly",94,Astral Bellevue Pathé
3689,Porky's II: The Next Day (1983),Comedy,Bob Clark,"Dan Monahan, Wyatt Knight, Mark Herrier, Roger Wilson, Cyril O'Reilly",98,"Astral Bellevue Pathé, Simon / Reeves / Landsburg Productions, Simon/Reeves/Landsburg Productions"
3690,Porky's Revenge (1985),Comedy,James Komack,"Dan Monahan, Wyatt Knight, Tony Ganios, Mark Herrier, Kaki Hunter",92,"Melvin Simon Productions, Astral Bellevue Pathé, SLM Production Group"
3691,Private School (1983),Comedy,Noel Black,"Phoebe Cates, Betsy Russell, Matthew Modine, Michael Zorek, Fran Ryan",89,"Unity Productions, Universal Pictures"
3692,Class of Nuke 'Em High (1986),Comedy|Horror,"Richard W. Haines, Lloyd Kaufman","Janelle Brady, Gil Brenton, Robert Prichard, Pat Ryan, James Nugent Vernon",85,Troma Entertainment
3693,"Toxic Avenger, The (1985)",Comedy|Horror,Macon Blair,"Kevin Bacon, Peter Dinklage, Elijah Wood, Jacob Tremblay, Jane Levy",102,"Legendary Entertainment, Troma Entertainment"
3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror,"Michael Herz, Lloyd Kaufman","Ron Fazio, John Altamura, Phoebe Legere, Rick Collins, Rikiya Yasuoka",102,"Lorimar Film Entertainment, Troma Entertainment"
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,"Michael Herz, Lloyd Kaufman","Ron Fazio, John Altamura, Phoebe Legere, Rick Collins, Lisa Gaye",102,Troma Entertainment
3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi,Fred Dekker,"Jason Lively, Steve Marshall, Jill Whitlow, Tom Atkins, Wally Taylor",88,"TriStar Pictures, Delphi V Productions"
3697,Predator 2 (1990),Action|Sci-Fi|Thriller,Stephen Hopkins,"Kevin Peter Hall, Danny Glover, Gary Busey, Rubén Blades, Maria Conchita Alonso",108,"Davis Entertainment, Lawrence Gordon Productions, Silver Pictures, Twentieth Century Fox"
3698,"Running Man, The (1987)",Action|Adventure|Sci-Fi,Paul Michael Glaser,"Arnold Schwarzenegger, Maria Conchita Alonso, Yaphet Kotto, Jim Brown, Jesse Ventura",101,"TAFT Entertainment Pictures, Keith Barish Productions, Home Box Office (HBO), Braveworld Productions"
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,John Carpenter,"Jeff Bridges, Karen Allen, Charles Martin Smith, Richard Jaeckel, Robert Phalen",115,"Columbia Pictures, Industrial Light & Magic (ILM), Delphi II Productions"
